"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"TWI",-2.14493499348014,1.96536413279318,6.29916396550558,3.89920040734747,17.7034213880598
"cwd",5.36303320623495,5.87332401475547,10.5816769747611,13.821056834223,23.1542999343438
"vpd_aug",1.53809670608168,9.39681117658671,12.6554267611049,15.3564192176481,22.8015600181219
"vpd_jan",15.5623838021263,-0.698772140585201,16.8257832225777,18.2078658716544,25.4485347027653
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.30537930536812,3.10297947180276,7.90210808808152,9.25820863211275,17.9832669170513
"tmax",-1.8569460594778,2.49784279802727,10.6882913511391,7.26597838693906,16.4355185683386
"TPI_five",3.79945395511054,-2.97549767465809,12.6091721452547,8.99476488162884,26.8607110935385
"dem_10m_zaca",4.61261668818904,2.99707414402297,13.7684802155946,13.6568607340346,23.8626240783319
"flow_accumulation",14.4863390534612,5.06172628995657,10.5149388293575,16.8046582044586,27.7507965297538
"sr",4.16262106989009,-1.10971000473947,12.1032933401358,9.99883959147526,23.6535224086708
"slope",10.0397703359166,5.39537774355218,13.0624319087653,16.5529022900201,28.4588120757757
"TWI",-4.37309613777484,2.30332026719757,6.36982845848565,2.88265985744589,19.2780960290855
"cwd",3.63659623234598,2.18658328999379,9.53844975719474,9.93212741985947,21.2677240678676
"vpd_aug",-2.17979708240136,9.18586933742727,11.3810303327731,12.8787772936044,22.0530733152013
"vpd_jan",4.47459619657268,-1.14534348552054,13.7799752827437,10.6713154293135,21.7827082497183
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.62138902488911,4.53728438849556,5.8635325720449,10.3717602285257,17.1133200446822
"tmax",3.55623624646129,3.51642708715007,14.773375777915,13.4214092117778,17.1200393143107
"TPI_five",13.9891574925611,-1.47585221816819,15.4719331036771,15.6355972691607,29.6523889425542
"dem_10m_zaca",9.81316017821239,-0.341889519271063,16.5782980453588,15.7056825104352,22.9159402987811
"flow_accumulation",14.0106389385714,-0.739544725454987,9.66659967512882,14.088483931488,21.691563678417
"sr",7.27971190182448,2.79505824567666,13.7011193756112,14.3983901302235,25.1377947172113
"slope",17.4864172795713,4.80894925529836,15.2132926037111,21.0804728019663,29.7843147104359
"TWI",0.846350638802943,0.478403108199777,2.93937362478665,2.90926575026182,17.2638988748293
"cwd",10.2626454364738,-0.12613520666315,11.8149691471909,13.3605017083476,23.4785197006969
"vpd_aug",4.16650237669651,8.55662043255161,13.8081269229,16.9546690844276,22.2224498716997
"vpd_jan",10.5843442606041,-2.70231094127286,14.9304788967466,14.4774848920506,22.9415698463818
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",2.94625182624055,3.63048521391398,4.7519909229662,7.12300021717013,16.3006960447315
"tmax",3.7888020593823,0.300986090063108,12.7823509528848,11.9804265945087,18.0889427466643
"TPI_five",6.18861327918469,-3.66838377366213,13.1372215087531,9.96186386459116,24.8336879765808
"dem_10m_zaca",9.80017384670783,-0.412058766912339,17.4979520970762,17.1320182387699,24.0199647906304
"flow_accumulation",6.58946003397336,-2.52374019301354,8.75455325087984,8.15977874281705,21.3126089112582
"sr",13.8517279842411,-0.98899685360694,10.5110931816987,14.4704932274519,28.3423801265449
"slope",13.1335005649939,2.46948754900815,12.5622934344936,17.4650673380612,28.5601339221628
"TWI",0.459928471366962,0.574985731763894,6.98043365120292,5.44578827768094,18.7719828346265
"cwd",4.80578373418952,2.26622967203648,10.0185126062871,10.1492169953867,22.3585196632046
"vpd_aug",7.42385899840899,6.82652807974417,12.9679231948336,17.0060380564546,24.40006792636
"vpd_jan",9.97429829658138,-2.91002009398418,14.8592203732183,15.0238130054199,22.3636950572365
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",1.88132332318301,2.22445290079135,8.26031605205097,8.20837140358892,16.2852266456124
"tmax",1.75066328111171,3.61965955555074,14.2810797958991,12.5781301182756,17.8792199430465
"TPI_five",5.66762475330923,-6.85185118039933,12.1332175837281,7.01389734836811,22.0789225579537
"dem_10m_zaca",3.69431506791493,1.02996835675419,17.6690340264785,14.8015652393645,23.306383935915
"flow_accumulation",8.89735199211338,-0.556933491693121,9.29948714640365,11.0802869111602,23.1712360114544
"sr",6.85963049178534,4.07021816460338,15.8857746225038,16.1536201713498,28.2933359741386
"slope",18.7883314449973,1.77777520832391,14.8107587885261,20.9423741844109,31.9642951211888
"TWI",-1.76371023184772,0.551877508413502,5.80452657409668,3.18115028542046,19.1270535863573
"cwd",6.3658211494396,2.8236742614541,9.62619475115726,11.4888079048075,22.0574228011279
"vpd_aug",-2.09614283459044,9.3301938155537,11.131638272493,12.2897188597246,22.2223323035975
"vpd_jan",9.76110420785916,-2.18498022207337,17.800069072157,16.2529868840511,22.9826911196079
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.54421980338145,3.74143392913795,8.16530646667327,11.1359156504911,19.5096513026772
"tmax",5.79469048948271,0.478579416798561,13.1479124669077,12.6618233203664,18.5438401289605
"TPI_five",8.22463172713343,-3.14270485137362,10.0428432141703,8.95345527301078,24.8253937219666
"dem_10m_zaca",6.38163134374571,-0.942939121659919,15.7455302767282,14.6568489861759,22.508074357175
"flow_accumulation",9.53080911351322,-4.87696913067178,7.98354063023069,8.2339362568387,21.4565503708832
"sr",13.2593962918284,2.04006048793021,12.7116636505104,16.8733483684883,30.8584457442622
"slope",14.9849782984254,0.443938680936557,12.9745874337226,17.8824694978828,26.0524621962177
"TWI",-2.42975411488335,-0.136691053927844,5.92096925369739,2.17859942977916,17.3910533469692
"cwd",4.38581185432352,1.59757137464021,8.2543210381739,8.97078783548043,19.4776431175261
"vpd_aug",2.88663278538679,4.21962861303478,13.7767702909292,14.5490100602293,24.1784302124161
"vpd_jan",10.0147862007028,1.7216834622453,13.5407549329116,15.7090731256356,24.5796155009461
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.07063727980184,3.86582774137145,5.27488702073643,8.43050033228753,15.646343110556
"tmax",1.29515744199947,0.774552605308426,11.1125658195842,8.31977552067803,15.4674353452344
"TPI_five",8.64646383036073,-3.94030345118327,11.5083809472293,10.3261474343868,25.5326499656037
"dem_10m_zaca",8.62950413971306,3.28705664242775,13.3643270942383,15.9716794992823,24.5143463065016
"flow_accumulation",15.2271036618105,-0.365909986063422,9.10993128299269,15.3140788130773,27.2687692213978
"sr",12.0430311486077,0.0360393961312829,11.51052680972,14.288893183056,28.3504913617096
"slope",11.3922874878628,2.88002996443606,12.2095667119838,15.8301888206736,26.2060278406397
"TWI",-0.0054525327752535,-1.70159097581871,5.17678829258617,1.8298032019269,18.0940754570805
"cwd",4.17067027246808,0.886171851828104,9.48555787701942,8.74112954699308,22.0905497367864
"vpd_aug",2.09592646928104,6.62672051434971,12.7282432509627,13.059283720272,22.8675894543375
"vpd_jan",10.1621108261053,0.845384983913545,15.9484248704452,16.4395160465942,23.3352955334865
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.63754632516101,6.96947775423622,3.94676925007918,9.35218339632904,16.3905982136275
"tmax",2.85059861328339,0.949942410919917,9.20309061759284,8.40102529831809,17.5110781433833
"TPI_five",6.29148598408064,-2.98486411430045,9.60128916851022,7.71469096275105,24.0498349046775
"dem_10m_zaca",10.238043524212,3.5086386271998,15.0493399358855,17.3248673516015,26.3129183731456
"flow_accumulation",6.83170000271171,-0.677866121558335,4.95155425319129,6.56021308797872,20.5995694477604
"sr",10.9668199037935,-1.89681991874884,15.5510281854703,15.3277686778599,28.9544027787092
"slope",9.26227504892352,2.13637591579029,13.4093666617876,14.4895125400403,26.4220306832765
"TWI",-3.26657632518693,0.43501015450394,3.53271919497751,0.687879898144829,17.983500594805
"cwd",6.80827840560482,1.24146861460228,9.19482327835073,10.7488726385679,21.6782640270775
"vpd_aug",0.289345326353382,8.40034988209122,11.478479216663,13.5478979962281,23.4338533883413
"vpd_jan",13.9411932421578,-0.262998981029376,14.4117137781351,17.0103135261988,25.9564027785298
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.89104241630024,3.87819417392687,6.13142785747894,9.2445594901512,17.1941985288612
"tmax",5.57863052979385,0.862704591062245,15.1200609266328,13.450137656913,18.5002351947703
"TPI_five",6.69663411644725,-4.60999584059455,8.92285944366041,6.79304609164601,23.0379446552224
"dem_10m_zaca",3.87769877550291,0.389972778759228,13.6555802166652,12.2607190648421,22.8260584811441
"flow_accumulation",9.93024854823615,-3.63348539346286,9.27287004487188,10.07841439948,21.4112142923027
"sr",15.6669664211617,-1.31298416454501,17.0928929000901,19.1226868187291,32.8179376484327
"slope",9.50009198164048,-1.5618828115493,13.1642541424564,13.7249998761958,26.5967960444092
"TWI",-2.69382543544441,2.34746305530077,5.4048405713024,3.21010974370928,18.1452422960913
"cwd",7.25697482225721,-0.66168995971733,9.66393007975303,9.9248825339222,21.1260228864246
"vpd_aug",0.488279585929101,5.89802513923236,14.2480334667614,13.2686827671946,22.8792144477948
"vpd_jan",9.97283573730427,-0.0563539134518366,15.030290786068,15.7397394986203,24.7619221912134
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.14444374708532,3.85329560772061,3.08228938855512,7.06622033525757,15.7262851755085
"tmax",-2.50393248603902,6.94292676006928,10.8146043133808,10.0116811315267,18.4628570167449
"TPI_five",8.69561009300259,-2.29545871961104,12.2481871056161,10.7624106693989,28.0511843771069
"dem_10m_zaca",3.70462539480573,1.43240982792177,12.7686099118833,11.3779444332975,22.4666103555907
"flow_accumulation",9.61033110052428,-2.85482585082616,10.9715674128341,10.1845280461938,24.1746232189526
"sr",3.74605116783665,0.948929571941354,14.197159012652,12.7510744876885,22.6911883800133
"slope",12.8781571240857,2.18285638453495,17.8969152518418,19.7236861484862,31.0158785222945
"TWI",-3.18443444014248,3.3207342305583,3.91913663080828,2.60551107085975,17.6203021370152
"cwd",6.90522958152821,3.42394653055738,7.62177716057079,10.2991651442093,22.2953927522729
"vpd_aug",-1.46371106158698,4.90577431577949,10.9953214419962,9.7284783808596,20.9689257926813
"vpd_jan",9.20122904573418,1.86417684310884,16.4034835891214,15.7446069321137,25.8059256051528
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.16337404138749,5.56812732026332,5.40861389301333,10.797730468172,17.0824095562283
"tmax",4.55109117241054,3.49676297339331,11.8004247485567,12.0845053352804,17.8911137760642
"TPI_five",6.04397189637011,-2.24794238124959,13.6678732692807,10.8290185929956,27.2146124078844
"dem_10m_zaca",6.12991350628113,6.69486285241008,16.0508331803114,17.9179315424523,24.3382243751513
"flow_accumulation",15.4914806952691,-1.11924221540136,10.9305174538,15.93759965033,25.7692387949676
"sr",9.84869348304229,-1.0882882451018,13.5892676847575,13.4992189002961,27.5865038130243
"slope",9.13598664199549,1.06107469620267,15.4071039235438,15.0521056320458,25.7939699000597
"TWI",-1.31428680202622,2.37450710125704,8.74654969968358,5.83144896368839,18.7177193199124
"cwd",5.06834864989811,1.79061928817817,10.0906384131572,9.86538570007937,19.2238044380084
"vpd_aug",2.05712668713408,9.32050991155983,8.9925685792104,12.858266819718,22.2432848675179
"vpd_jan",10.5192824165741,0.110085704994218,13.5381340467608,14.5009882489765,23.4125054178482
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.62073094623489,6.30422234814067,6.89880746089585,10.6395637116881,18.0038847903984
"tmax",1.72937987009548,3.9947732632606,9.80874539235473,10.2608503282916,17.1391279253123
"TPI_five",11.7852456230357,-1.85780527681411,10.7109655989475,11.8340240941385,26.7980898981792
"dem_10m_zaca",8.31452820547938,2.30263353811325,13.112063386109,15.2188364541673,22.7324532708239
"flow_accumulation",12.4749377515998,2.13123960850095,7.41709285424791,13.7474184201379,23.9687792029812
"sr",10.9989640685795,-0.428382734167643,15.4345375853159,15.6425579647579,27.6439546800094
"slope",14.0919684248359,5.16046498350071,11.5093088712858,18.6265078944452,28.5183518205409
"TWI",-2.50923009650443,4.07580452995299,5.98504203563691,4.90690604491525,19.7553642826587
"cwd",4.68796271554267,-1.86828223057107,10.4008657128132,8.62561491523506,19.3372010256298
"vpd_aug",-0.765677162019526,7.03527050865297,11.4034447420883,12.7435364133938,21.8395996689494
"vpd_jan",11.1619391253741,-2.3429945491449,13.3460445086169,14.3285335855475,23.5811267678502
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.04298117269789,5.40564882807424,7.30180568246206,10.2975086340139,18.5321577239814
"tmax",0.333918794817526,3.70772737745815,10.2199120038444,8.87251535194166,16.5558278957936
"TPI_five",4.23457875461702,0.122474497952332,9.35935795683083,8.5443583767779,24.8173011816831
"dem_10m_zaca",1.89530353731502,2.33402133900136,15.1898576591898,15.0582871734034,23.0013701817179
"flow_accumulation",6.2751190650282,-2.85755006517503,5.16415702583737,5.64413323884326,20.0995431225121
"sr",3.73837230856005,-3.66118695022124,12.7618339978523,8.87713275224105,25.1025520755094
"slope",11.4027985010838,0.391351844630809,18.0760251557264,18.5253039371766,30.6899450725579
"TWI",-2.06679089629605,1.40293260949457,4.84263150728832,2.60928344027593,17.940543713787
"cwd",9.598643146433,4.47104214710434,10.7271126195924,14.0431696788236,25.3009686507757
"vpd_aug",-0.00372798677339579,9.67801895786993,11.7034361407632,13.15752006753,21.620287663067
"vpd_jan",10.4937821654115,-0.312310987756196,13.7154483627312,13.8526591523885,25.6350893852815
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.11100917069963,5.47601690165865,6.25506601274415,9.93561117317283,17.4554349837495
"tmax",-1.26286381956645,4.89687784556516,10.3165735734115,8.60158877158596,17.193358435899
"TPI_five",8.06916675656218,-2.52319530097379,13.0041386662962,11.6277822566122,24.6170223683456
"dem_10m_zaca",8.63184696048319,-0.472613084299493,15.6829824334531,15.4658668584085,23.6384440399133
"flow_accumulation",9.07595484338047,-0.376363686711655,9.43706927406287,10.7723339644505,23.7327824930418
"sr",7.74281664544077,-0.651266265367741,15.1654408025915,14.0763289263052,27.0256183864038
"slope",12.4454807957716,1.76392612227813,14.2598263300784,16.5352883235863,29.4647465108749
"TWI",-3.59903754305082,4.39113507832231,2.28652721426928,1.98798426508563,17.509626175397
"cwd",3.77214825633619,1.16300795120717,10.6986876673453,9.0533274041772,20.0020989011648
"vpd_aug",-2.06828511736073,8.43533421841209,10.2862819344769,11.5103786029156,22.0351989378709
"vpd_jan",12.8318758485082,1.31121073785615,14.4611525407987,17.4448278797607,26.7476287673395
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.62737099093741,1.92412684383802,8.28352247457886,12.3558855989539,18.6356632375468
"tmax",1.74041070814973,1.76779532787513,14.2997887112043,11.5718172187329,18.7723776080229
"TPI_five",4.07069101472249,-2.38621795519972,11.7504914362485,8.5288433287419,22.8568170443533
"dem_10m_zaca",5.67876994704846,0.558952256381708,16.9644197855475,16.0340023380407,23.6020041704042
"flow_accumulation",11.6657920918726,-1.6103591369256,7.11147002849908,10.3568224223058,23.9226510506227
"sr",7.84576250902729,-1.10314005702031,15.2307444480397,13.2542545627847,24.8161509020207
"slope",11.0933658997531,1.88051561995547,15.7526135790719,16.8112991571221,27.8660007735444
"TWI",-2.82059721204115,2.10877919894848,7.18969927743935,4.42353807863844,19.2870690948432
"cwd",9.07686510847927,-0.071813073383558,12.1953692315389,14.0686309043763,22.259727925399
"vpd_aug",2.76755781334292,5.80601983777612,13.6996275394947,14.5417910758524,23.1043975396013
"vpd_jan",11.5929982035257,0.396945830139472,13.3470400194058,15.9056189097303,24.2237406536417
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.20758832321702,7.70213150997209,5.32857673487562,11.4784739479998,18.0086820817725
"tmax",1.22120177676161,4.85448713126485,10.0870316721834,10.659816521151,17.3152390619211
"TPI_five",10.9497451428155,-2.74967544794237,7.7660069552848,10.2344039327703,25.4439571671234
"dem_10m_zaca",4.98650382007212,4.27745585387141,13.3499105371963,14.1141474470242,22.831194786142
"flow_accumulation",11.6924986981962,-0.0832323612566871,5.88571632953329,11.4468690357351,23.626886638833
"sr",9.55271147377523,0.274711243442067,11.3032954305475,11.8346178926843,23.1405137588061
"slope",13.8753024212246,6.06277477957625,12.1798056236323,18.4182143655836,30.0872899842069
"TWI",-0.877026241966327,5.28120647575502,4.27646685596062,5.92070280734396,20.5768503796315
"cwd",5.30709292362731,6.29863280709931,7.65002293890918,11.0277974911951,22.1672600529382
"vpd_aug",-0.503902940980768,10.8295878353196,10.7249915132747,13.8580545507693,23.0901971002742
"vpd_jan",9.29440797785403,2.53596210422007,10.7160660951321,12.5690816490562,23.0348889883511
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.84390281948551,4.27052236665391,8.27040778715708,12.0404297425284,19.5118811870873
"tmax",-0.691215565526027,6.9677561045189,10.8026760443065,9.62293783174734,18.4481386854091
"TPI_five",7.95448048134797,-2.39046525206434,10.5778436850802,9.77646587586204,26.3787788955061
"dem_10m_zaca",7.94541104201202,2.01798103686208,12.9771834925348,14.8476051127657,23.8019523772951
"flow_accumulation",12.962547015122,3.34461658756231,9.81879970767095,15.0537857862822,27.1500919882852
"sr",11.3646442074437,-1.69637403439867,15.4719726856732,16.3907604413703,26.6434495771353
"slope",5.0570830849798,3.8714633900675,12.5768233455399,12.8380483983118,25.7291397140881
"TWI",-0.837970584273362,3.00283286535641,2.69372661959539,3.29336854397843,16.5220761051377
"cwd",-0.644774569767673,3.21828774338809,7.55367967400263,6.24889553602689,20.2471870204742
"vpd_aug",-2.86736303766224,5.78546251668443,10.0266039028434,9.24317919040984,21.9101432469929
"vpd_jan",6.35910974677781,-0.698512097114952,9.44537743993518,9.3634249655844,22.9956678692557
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.77949963597502,5.31081828459915,3.93942006222583,12.2165821327104,17.8079332444154
"tmax",4.76488723266827,2.96359759470145,8.10149123860299,10.5281691655697,17.4787816135855
"TPI_five",8.75875397769262,-1.24408988909125,11.5074366405553,11.6112644804148,27.3210230235244
"dem_10m_zaca",6.2913404201746,1.39049488949231,16.8473568980906,16.1165704933298,24.4614896984154
"flow_accumulation",12.2229454441718,0.60594082414574,10.0037788046932,13.7226648304794,23.5781380822956
"sr",3.4476177760425,-3.06402584451635,11.548463210761,7.99545021502083,21.1158810653415
"slope",13.3993366740183,3.07869661522018,13.1363863700791,17.0273259509184,27.1851800172267
"TWI",-1.25149122724818,4.40407056492716,3.815352136671,4.43014330479875,19.2867697682539
"cwd",6.41351188985423,-0.528837701329789,9.96617779564521,9.66844798915992,21.2494380696831
"vpd_aug",3.33756307934498,9.10637501808589,13.1531839544816,16.4551959233491,21.9228512472756
"vpd_jan",19.1955250786669,0.97833225334003,18.9264490111815,22.5878051045847,27.9327675033161
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.3350241334156,-0.530915857599936,6.41704815044193,9.39428129210496,18.1842437885663
"tmax",-1.19567118591473,6.33353535648797,11.0446943894076,10.0557362253335,18.4541006625559
"TPI_five",3.33374270565786,-4.3949801940147,11.1784471846359,6.43783711573467,24.1703968781818
"dem_10m_zaca",2.18476041345222,-2.37674376448404,13.8495691767244,8.73704762842473,20.593114622088
"flow_accumulation",11.3861415999341,1.25696642710811,4.25395124359173,9.70402398654021,24.8715247888652
"sr",10.6937168677073,-0.603303703648967,10.2090602175215,12.0678844046945,25.2751541074039
"slope",8.94087065267096,2.3420761191179,8.9650076353046,11.8553699597321,24.6352278517267
"TWI",-1.06546058452278,0.684002245783329,1.47148292229382,0.672663405908377,18.4524719456568
"cwd",4.44309315011207,4.49529224800974,13.3332014730084,14.1490076940453,25.4817920953452
"vpd_aug",-0.670812561633424,10.5677938836607,12.9852205459012,15.0498793650408,24.4851712096308
"vpd_jan",10.0079700652778,0.70733673930651,13.4724390034485,15.2780378665537,24.7352020499795
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",0.369919750688815,-0.506396438006902,9.04349022507501,5.96173180168037,17.1570966439059
"tmax",-2.10401928525732,4.48061193422656,11.8304433466124,9.20266159464122,18.6281558216415
"TPI_five",2.36661571990256,-1.34964844110623,11.3548307424016,7.95203251100126,23.4450491762968
"dem_10m_zaca",2.67765361922181,1.88952336603391,12.8911331851799,11.5774881159476,23.7488482934802
"flow_accumulation",11.0129416175165,3.09187468393483,8.55232441106534,13.9180511458564,24.5594069475919
"sr",7.69277194853446,-1.0865177983374,14.8605656893706,13.3763546997928,27.7326686921234
"slope",11.2341688267154,2.20581165605957,15.4826949027145,17.6921560445486,28.4570741927866
"TWI",-5.13685407296958,0.0814237669563938,7.14962577271563,1.377120318457,19.852265663525
"cwd",-1.18711146020378,1.65114166062608,8.91253024992536,6.15550860206837,20.433219583915
"vpd_aug",-2.36235036417296,8.10455538319625,10.809974778301,11.4724165468514,21.4200048832681
"vpd_jan",5.45346090568917,1.58806076844518,14.0560850249498,12.9138661016302,23.9174367681325
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.73625991455083,3.57923703731517,3.55073651541907,8.41808856004556,16.514238469262
"tmax",4.99959939989554,1.42332142157581,13.3925318781645,12.2634357186034,17.6947805748965
"TPI_five",13.6707592840285,-3.16304983272027,17.0894497614515,16.9271740826851,30.1806621558829
"dem_10m_zaca",5.83905682664128,1.74628877943252,14.0581771021738,14.1598624660577,20.1857417213517
"flow_accumulation",10.8508948024117,-3.67141486239331,11.221502484495,11.8779395426302,23.9427986152178
"sr",6.4929200169109,0.39802802155349,14.7197876141307,13.222196268493,24.3207828105022
"slope",9.24843192685755,1.66693800950429,15.3375322530263,16.3985472296973,27.7531163040143
"TWI",-2.81573932372944,0.962927241630145,6.9001415673233,3.28002813918963,19.3071294435075
"cwd",5.72422178415875,2.59733991675274,11.4868778994486,11.9803794986022,22.5527242316459
"vpd_aug",4.19960047881316,6.2519553908655,12.5813407077338,14.5474196092363,21.8380692288276
"vpd_jan",13.6372339442178,-0.113838069908844,14.7602576583595,16.8024465394288,25.0435031115584
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.4515665945903,5.46289035552608,6.1844400457884,14.6389861184489,18.6643466010252
"tmax",7.54207868723314,-0.52662738253449,14.3674447480411,12.4810054171794,19.1650235063839
"TPI_five",3.00463218047465,-1.848560251092,9.95249852920879,6.80250469589338,20.7531176456909
"dem_10m_zaca",5.3232534242013,0.278869929255525,16.7175328065927,14.9701209618457,22.7806888152409
"flow_accumulation",7.24008799563982,0.47532510180202,7.67602426282533,9.05318281015481,21.3612057012232
"sr",7.6470563511959,-0.697014662354978,11.447356892106,11.4976560274826,24.9759043625721
"slope",14.1303270354608,0.921626001204882,14.2316155716827,18.4112067570712,28.9336972060986
"TWI",-0.0471227245760607,0.204437923902858,5.31749992666284,3.12140580609125,18.3552111650794
"cwd",7.84504684539192,3.27516471949587,12.5947870684733,14.0102134547365,23.7832874190322
"vpd_aug",2.62940991126771,7.13081590205124,11.0965343447709,13.5064132986557,22.3762682714175
"vpd_jan",14.4524413221334,0.420442667384673,17.6236416647204,19.0346949801108,28.2134759729029
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.02465391712017,5.88067751486478,6.80487799379523,10.9148182754045,17.7041984532993
"tmax",0.407425731531256,3.10749247531589,11.8052495479729,9.55218779478336,17.1026259295408
"TPI_five",2.32623615584995,-2.00737962511229,8.03441534908591,5.15859282107193,21.3332715532773
"dem_10m_zaca",6.45170776682417,3.36087862291701,13.7944313349189,14.4795966583954,24.2506641284016
"flow_accumulation",8.22769423181553,-0.0714414798572847,8.24814790707621,10.2846083540082,23.0576223076008
"sr",8.55472197695196,0.612090742552038,15.8293180090293,16.2180237832908,29.2845730039231
"slope",13.7102725044464,-0.443815685502638,11.0894057478711,13.5456601030771,29.3045894230335
"TWI",-6.67117870081955,0.515204556308288,2.80348518393732,-1.92289880890675,16.633064192674
"cwd",9.91847774296896,-0.199232577666873,14.2027274311045,15.666520946903,24.0545022213135
"vpd_aug",3.4026744917573,5.57540212027909,12.3122921982828,13.8450916537544,21.6807431211952
"vpd_jan",11.0270671445195,-0.302580793059571,13.8702406465819,15.4212489371621,24.9563323324077
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.29607977910843,4.15105448003775,5.47304933963477,8.72360912725991,17.0609667851401
"tmax",0.123000700619267,4.05527247808097,11.5143374408957,10.21712104206,17.43344918052
"TPI_five",11.1853866548444,-2.56850559901578,12.1606691864823,12.2620416633653,27.5664417838386
"dem_10m_zaca",7.79181857324879,1.53281595782459,13.3558329720879,15.4019463299812,23.1107453634394
"flow_accumulation",15.0211804301384,-0.109422059303935,8.46155173541403,14.1718743711281,26.5942619288819
"sr",8.4274969056768,-0.771463834718594,10.0382985137508,11.4618543141332,22.5483757537265
"slope",10.5778359083763,-0.0129268923682273,10.5882119597154,12.7624603077913,26.1403999031822
"TWI",1.13561467000135,0.679755301091309,6.15523857057843,5.07685475815854,18.0400619880163
"cwd",3.53717813068296,3.75486168107758,7.33474222815454,9.06666988151614,20.5364817909311
"vpd_aug",-0.524688216302122,6.20282701764324,14.4387644716577,13.9754847276422,23.5554951293599
"vpd_jan",10.6458784434792,-0.0286629809339252,16.4767648271347,16.8577578509376,26.7767470596308
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.6156652194589,3.29606820590121,7.1568466925853,9.49605227646569,16.5772780771012
"tmax",3.09811053295815,2.23972491928986,10.5473444135053,9.72767041756169,18.3945470126114
"TPI_five",4.9437843606563,-2.10898416603757,11.8066028351004,9.28665852985827,25.630552486358
"dem_10m_zaca",6.98439226108321,-1.40502483429661,12.711585428462,12.8197196735903,22.2769902644756
"flow_accumulation",10.6789793612944,0.322501104829447,8.22131614820979,11.0420498131757,25.0016766664356
"sr",9.97759902305811,-0.740004704720983,13.9364071551346,14.2221909552289,29.5417755381597
"slope",11.3869170006734,-0.575999536213448,12.6866718734573,15.3004297679372,28.0638571485776
"TWI",-5.27653826487266,0.610405244201624,5.80918052728988,1.38830931990325,17.8354637055018
"cwd",2.77364460075213,0.831033322286049,9.06469777954279,7.5774079594332,20.3024956254024
"vpd_aug",0.233284587158321,7.17913211891891,12.1281818827932,13.6808273495402,21.1892794631734
"vpd_jan",9.85240575702018,-1.76737430368144,12.7442361323539,13.0300988953262,24.5004440122034
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.09139215449981,6.23157087577567,5.92892253578389,9.9026312585613,16.2077426640686
"tmax",2.09687452972465,4.30224832618515,11.7824820932703,11.6003768644222,16.5683936398281
"TPI_five",13.5526632127164,-0.861222426944642,12.2071255330377,15.0374142445536,26.87920870318
"dem_10m_zaca",3.67016210283386,5.41831402552448,13.199351148158,14.6701779727834,22.235394472404
"flow_accumulation",12.5193722221176,2.83781866988742,8.92997016256736,15.7691305751505,24.1847916658113
"sr",12.3890264795169,3.81411079207425,14.8311834388338,18.137207663616,27.2689922494535
"slope",13.518789935033,4.0775108916139,15.6400665453966,19.0682567486051,31.3054951661233
"TWI",0.492910831424095,1.40354153394659,6.16970248758395,5.15550157681845,17.0570035185946
"cwd",8.74483006418479,0.871203912979407,12.2145365211985,13.2085521257437,22.2036670030962
"vpd_aug",1.21398012142735,11.0852123872673,12.5695859919696,15.4068160513657,23.2204214781836
