OBJECTID,mortality,mortality_qualitative,other_mortality,drainage,ridge,prefire,postfire,Change in mortality,new_model_class,Shape_Area,shade_2000,shade_2001,shade_2002,shade_2003,shade_2004,shade_2005,shade_2006,shade_2008,shade_2009,shade_2010,shade_2011,shade_2013,shade_2014,shade_2015,shade_2016,shade_2017,shade_2018,SF_change_2008_2018,lower.2018.SF,min_2000_2006,>prefire min?,avg_2000_2006,max_2000_2006,2018>2000-2006min?,diff.btw.2018.and.2000.2006min,2018>2000-2006avg,diff.btw.2018.and.2000.2006avg,diff from canopy bin change mean,,,
501,50,Moderate,Moderate,N,N,25_75,1_25,Low/Moderate,0,31824.9972,0.544742107,0.479125857,0.513144851,0.479710162,0.517714024,0.500072837,0.527987182,0.644732893,0.668007135,0.599497497,0.558855236,0.622469544,0.576437294,0.519146919,0.582991362,0.546704769,0.532390714,-0.112342179,TRUE,0.479125857,TRUE,0.508928146,0.544742107,TRUE,0.053264857,TRUE,0.023462568,-0.066915286,,,
526,50,Moderate,Moderate,N,Y,25_75,25_75,None,0,13225.00214,0.587694436,0.566684693,0.57469967,0.562008977,0.581098855,0.586242259,0.601326466,0.663195372,0.696561009,0.646372557,0.624977648,0.644373894,0.625902206,0.566642284,0.61440441,0.610752374,0.583672494,-0.079522878,TRUE,0.562008977,TRUE,0.579965051,0.601326466,TRUE,0.021663517,TRUE,0.003707443,-0.013352506,,,
538,50,Moderate,Moderate,Y,N,25_75,25_75,None,0,36250.02014,0.665149868,0.646427691,0.644202352,0.647449493,0.648852348,0.654077649,0.653059125,0.68668282,0.69636941,0.662354112,0.658755779,0.682938337,0.653633833,0.614742398,0.664160669,0.662046552,0.630385518,-0.056297302,TRUE,0.644202352,FALSE,0.651316932,0.665149868,FALSE,-0.013816834,FALSE,-0.020931414,0.033360518,,,
540,50,Moderate,Moderate,N,Y,25_75,25_75,None,0,5970.525665,0.532204896,0.514567524,0.501236886,0.503119022,0.511245608,0.510530204,0.51698634,0.564826995,0.592057943,0.535390586,0.549302906,0.588452876,0.558591485,0.501205534,0.555342734,0.561170995,0.529253662,-0.035573333,TRUE,0.501236886,TRUE,0.512841497,0.532204896,TRUE,0.028016776,TRUE,0.016412165,-0.067771338,,,
544,50,Moderate,Moderate,N,N,25_75,1_25,Low/Moderate,0,25750.01099,0.502443105,0.513911009,0.513627917,0.490263283,0.484072268,0.48358506,0.493944257,0.533406913,0.523315221,0.498582393,0.487746954,0.524262577,0.50885433,0.506426066,0.507782519,0.51210621,0.494740844,-0.038666069,TRUE,0.48358506,TRUE,0.4974067,0.513911009,TRUE,0.011155784,FALSE,-0.002665856,-0.104565156,,,
562,50,Moderate,Moderate,Y,N,25_75,25_75,None,0,22875.00782,0.52768147,0.513480306,0.521321833,0.495257616,0.491202891,0.492642701,0.504582405,0.553711295,0.549093068,0.517860055,0.523785293,0.549666762,0.536982298,0.522353292,0.53860265,0.535189986,0.518317223,-0.035394072,TRUE,0.491202891,TRUE,0.506595603,0.52768147,TRUE,0.027114332,TRUE,0.01172162,-0.078707777,,,
563,50,Moderate,Moderate,N,N,25_75,25_75,None,0,11200.00614,0.60352391,0.600859761,0.568651378,0.571834564,0.575151324,0.579076171,0.593551278,0.609502196,0.644460082,0.598208308,0.585259259,0.62798059,0.596933126,0.560707092,0.589963555,0.586874843,0.559034467,-0.050467729,TRUE,0.568651378,FALSE,0.584664055,0.60352391,FALSE,-0.009616911,FALSE,-0.025629588,-0.037990533,,,
572,50,Moderate,Moderate,N,N,25_75,25_75,None,0,44450.01116,0.786517084,0.763593197,0.742908955,0.767953157,0.769179225,0.768516064,0.776631832,0.787746847,0.814807653,0.763026595,0.752763033,0.780937314,0.737626672,0.640949547,0.734996855,0.740188301,0.691187143,-0.096559704,TRUE,0.742908955,FALSE,0.767899931,0.786517084,FALSE,-0.051721812,FALSE,-0.076712788,0.094162143,,,
573,50,Moderate,Moderate,N,Y,25_75,25_75,None,0,12475.00826,0.751971543,0.722776413,0.703071952,0.727731586,0.728125572,0.736442983,0.747886181,0.732767642,0.764251709,0.732448459,0.725250721,0.762970924,0.733703852,0.664366007,0.73736912,0.745989859,0.693980992,-0.03878665,TRUE,0.703071952,FALSE,0.731143747,0.751971543,FALSE,-0.00909096,FALSE,-0.037162755,0.096955992,,,
581,50,Moderate,Moderate,N,Y,25_75,25_75,None,0,11499.98884,0.720344424,0.677550972,0.646931648,0.675766587,0.674065948,0.683440208,0.701395035,0.72262764,0.758309245,0.693166494,0.705658674,0.746259153,0.695556283,0.60131079,0.682734549,0.677001297,0.64092648,-0.08170116,TRUE,0.646931648,FALSE,0.682784975,0.720344424,FALSE,-0.006005168,FALSE,-0.041858495,0.04390148,,,
584,50,Moderate,Moderate,Y,N,25_75,1_25,Low/Moderate,0,19075.00981,0.503836215,0.520903289,0.530826092,0.508228183,0.514189363,0.511398554,0.519370198,0.606173515,0.601278007,0.578676283,0.555708766,0.573255181,0.557462811,0.517064571,0.533166766,0.524423361,0.519779921,-0.086393594,TRUE,0.503836215,TRUE,0.515535985,0.530826092,TRUE,0.015943706,TRUE,0.004243936,-0.079526079,,,
585,50,Moderate,Moderate,N,Y,25_75,1_25,Low/Moderate,0,28425.00675,0.603206098,0.572028786,0.564685136,0.554599613,0.571889609,0.57921505,0.572277665,0.626297921,0.660973519,0.612541705,0.615253866,0.660390675,0.610266924,0.54281497,0.604804397,0.602949023,0.566645563,-0.059652358,TRUE,0.554599613,TRUE,0.573985994,0.603206098,TRUE,0.01204595,FALSE,-0.007340431,-0.032660437,,,
634,50,Moderate,Moderate,N,Y,25_75,25_75,None,0,8450.008368,0.714391351,0.676206768,0.649249554,0.652553976,0.664820135,0.671260715,0.672661424,0.687485576,0.7276088,0.666006148,0.678905427,0.723359942,0.660729945,0.577212691,0.651837111,0.673902869,0.615354896,-0.07213068,TRUE,0.649249554,FALSE,0.671591989,0.714391351,FALSE,-0.033894658,FALSE,-0.056237093,0.018329896,,,
655,50,Moderate,Moderate,Y,N,25_75,1_25,Low/Moderate,0,6950.003917,0.653346837,0.614461929,0.616041958,0.610324621,0.615345299,0.620617926,0.607925326,0.656030536,0.669062555,0.610772908,0.595273077,0.654062271,0.615569353,0.531610519,0.626933366,0.606955945,0.575275838,-0.080754698,TRUE,0.607925326,FALSE,0.619723414,0.653346837,FALSE,-0.032649488,FALSE,-0.044447576,-0.024030162,,,
664,50,Moderate,Moderate,N,N,25_75,25_75,None,0,13850.00158,0.481984258,0.473278046,0.485121965,0.454403043,0.478010416,0.46659714,0.485062659,0.647332907,0.669381678,0.635018468,0.594061732,0.654811382,0.586967468,0.545708835,0.587740779,0.551383793,0.519774318,-0.127558589,TRUE,0.454403043,TRUE,0.474922504,0.485121965,TRUE,0.065371275,TRUE,0.044851814,-0.077250682,,,
666,50,Moderate,Moderate,Y,N,25_75,25_75,None,0,13052.26591,0.615297139,0.586700112,0.596988916,0.582936317,0.58493644,0.572394997,0.614834398,0.655387491,0.68144843,0.618403554,0.621290982,0.636125237,0.601199657,0.561296433,0.587837458,0.6066809,0.555434942,-0.099952549,TRUE,0.572394997,FALSE,0.593441188,0.615297139,FALSE,-0.016960055,FALSE,-0.038006246,-0.041590058,,,
700,50,Moderate,Moderate,Y,N,25_75,25_75,None,0,43175.01078,0.769924641,0.739043176,0.708811641,0.734707117,0.742464662,0.743350387,0.757435441,0.747442067,0.789551377,0.749914765,0.747720122,0.786617696,0.73760736,0.673098862,0.750194669,0.761442184,0.716971397,-0.03047067,TRUE,0.708811641,TRUE,0.742248152,0.769924641,TRUE,0.008159756,FALSE,-0.025276755,0.119946397,,,
709,50,Moderate,Moderate,N,N,25_75,25_75,None,0,5623.151521,0.627739131,0.600009322,0.621645391,0.580914378,0.615890682,0.612111688,0.611240268,0.631658316,0.675410032,0.629279375,0.606193125,0.653112292,0.636749744,0.588628829,0.6406672,0.641373813,0.621779203,-0.009879113,TRUE,0.580914378,TRUE,0.609935837,0.627739131,TRUE,0.040864825,TRUE,0.011843366,0.024754203,,,
4,0,None,None,Y,N,25_75,25_75,None,0,4350.003347,0.500507861,0.474952072,0.483221292,0.445112854,0.480029881,0.487136275,0.51346609,0.540527642,0.598833472,0.557330698,0.529261291,0.570886165,0.558393121,0.486750543,0.552855939,0.550566792,0.520471632,-0.02005601,TRUE,0.445112854,TRUE,0.483489475,0.51346609,TRUE,0.075358778,TRUE,0.036982157,-0.076553368,,,
6,0,None,None,Y,N,25_75,25_75,None,0,22949.99937,0.413889468,0.408396721,0.443792939,0.372602105,0.412638128,0.405553997,0.416038692,0.515975296,0.525512934,0.511695802,0.46697402,0.519109309,0.489392996,0.47650075,0.503173053,0.482647896,0.462832272,-0.053143024,TRUE,0.372602105,TRUE,0.410416007,0.443792939,TRUE,0.090230167,TRUE,0.052416265,-0.134192728,,,
11,0,None,None,Y,N,25_75,25_75,None,0,17125.01083,0.574521184,0.577643335,0.568769336,0.575757265,0.583729804,0.556654811,0.570231259,0.612709403,0.616413713,0.573340774,0.574141741,0.594530463,0.578897476,0.568366826,0.58135128,0.564453363,0.564480126,-0.048229277,TRUE,0.556654811,TRUE,0.572472428,0.583729804,TRUE,0.007825315,FALSE,-0.007992302,-0.032544874,,,
12,0,None,None,N,Y,25_75,25_75,None,0,7699.993627,0.538140059,0.547943711,0.536678314,0.529431194,0.523440599,0.536363453,0.525381595,0.53733778,0.53430742,0.515559971,0.517185032,0.549694657,0.538948685,0.541026115,0.563579381,0.557681799,0.547094136,0.009756356,FALSE,0.523440599,TRUE,0.533911275,0.547943711,TRUE,0.023653537,TRUE,0.013182861,-0.049930864,,,
13,5,None,None,N,N,25_75,25_75,None,0,13275.00671,0.553679764,0.542547405,0.537031293,0.521072328,0.535737395,0.525548816,0.538766444,0.575665712,0.579902768,0.551542878,0.552327752,0.59142071,0.568435967,0.543284178,0.573150873,0.565117955,0.549208045,-0.026457667,TRUE,0.521072328,TRUE,0.536340492,0.553679764,TRUE,0.028135717,TRUE,0.012867553,-0.047816955,,,
15,5,None,None,Y,N,25_75,25_75,None,0,12124.99629,0.593290925,0.58086884,0.57927382,0.562742472,0.582185507,0.558069766,0.577635348,0.610932946,0.622962475,0.581948578,0.580406547,0.601275325,0.581649661,0.588346064,0.584925711,0.57288748,0.569834054,-0.041098892,TRUE,0.558069766,TRUE,0.57629524,0.593290925,TRUE,0.011764288,FALSE,-0.006461186,-0.027190946,,,
17,0,None,None,Y,N,25_75,25_75,None,0,6950.00966,0.562262833,0.556010902,0.555758178,0.539508581,0.560374022,0.53551507,0.541927636,0.608753651,0.613990247,0.576433897,0.559405327,0.58500573,0.569078624,0.555417717,0.572307795,0.559994489,0.552130759,-0.056622892,TRUE,0.53551507,TRUE,0.550193889,0.562262833,TRUE,0.016615689,TRUE,0.00193687,-0.044894241,,,
25,0,None,None,Y,N,25_75,25_75,None,0,14874.9935,0.540721893,0.525666177,0.549963295,0.52617538,0.533460259,0.528647423,0.529636443,0.603535891,0.601339579,0.562957168,0.569904685,0.580723822,0.585163414,0.570376039,0.569315195,0.568533361,0.547307134,-0.056228757,TRUE,0.525666177,TRUE,0.533467267,0.549963295,TRUE,0.021640957,TRUE,0.013839867,-0.049717866,,,
27,5,None,None,Y,N,25_75,25_75,None,0,24225.0111,0.533522278,0.538270503,0.52973181,0.517519861,0.51837343,0.509916455,0.516564906,0.581925362,0.578282148,0.542612582,0.549805135,0.568101943,0.554885656,0.550856233,0.564574957,0.55579108,0.536209285,-0.045716077,TRUE,0.509916455,TRUE,0.523414178,0.538270503,TRUE,0.02629283,TRUE,0.012795107,-0.060815715,,,
35,0,None,None,Y,N,25_75,25_75,None,0,5250.001756,0.60018611,0.581271172,0.574751914,0.578548074,0.577646673,0.559841275,0.581326246,0.601862967,0.619018435,0.591612816,0.589424372,0.606970012,0.590081573,0.567968726,0.596086621,0.595722079,0.577397406,-0.024465561,TRUE,0.559841275,TRUE,0.579081638,0.60018611,TRUE,0.017556131,FALSE,-0.001684232,-0.019627594,,,
39,0,None,None,N,N,25_75,25_75,None,0,16753.31761,0.574661732,0.56742239,0.55800885,0.531846166,0.53601861,0.540522456,0.547494411,0.605543554,0.631833196,0.584175348,0.581129313,0.600709915,0.570816755,0.548454523,0.570774615,0.570671678,0.547868013,-0.057675541,TRUE,0.531846166,TRUE,0.550853516,0.574661732,TRUE,0.016021847,FALSE,-0.002985503,-0.049156987,,,
43,0,None,None,Y,N,25_75,25_75,None,0,13600.00507,0.601776659,0.588067114,0.579260975,0.559100062,0.576322019,0.577374399,0.576716781,0.591418564,0.613315791,0.55580315,0.575019211,0.59685421,0.592091084,0.553130627,0.600706935,0.595921218,0.563649178,-0.027769386,TRUE,0.559100062,TRUE,0.579802573,0.601776659,TRUE,0.004549116,FALSE,-0.016153395,-0.033375822,,,
47,0,None,None,Y,N,25_75,25_75,None,0,4350.000413,0.642307848,0.625205994,0.629566938,0.638516068,0.627996504,0.604011536,0.622376412,0.704199016,0.712693155,0.673199058,0.670787632,0.663857728,0.629985124,0.614702612,0.638149321,0.620508969,0.622805208,-0.081393808,TRUE,0.604011536,TRUE,0.627140186,0.642307848,TRUE,0.018793672,FALSE,-0.004334978,0.025780208,,,
51,5,None,None,Y,N,25_75,25_75,None,0,7850.011164,0.702198029,0.679155558,0.653248668,0.676295638,0.68486011,0.690075338,0.694285542,0.706294596,0.747053444,0.685955346,0.704743087,0.72352165,0.693306506,0.642813921,0.689884424,0.698947757,0.66010654,-0.046188056,TRUE,0.653248668,TRUE,0.682874126,0.702198029,TRUE,0.006857872,FALSE,-0.022767586,0.06308154,,,
61,0,None,None,Y,N,25_75,25_75,None,0,7275.007803,0.594064176,0.578732848,0.562939763,0.562654853,0.553672969,0.539838672,0.565769792,0.61307025,0.617479205,0.571792006,0.555436432,0.603891492,0.563123047,0.533489764,0.564678192,0.556498528,0.547987521,-0.065082729,TRUE,0.539838672,TRUE,0.565381868,0.594064176,TRUE,0.008148849,FALSE,-0.017394347,-0.049037479,,,
62,5,None,None,Y,N,25_75,25_75,None,0,17225.00019,0.638807893,0.594090223,0.582550883,0.595853209,0.602367163,0.606864512,0.631487489,0.677403092,0.719917715,0.673243344,0.663962185,0.697536051,0.643831074,0.589984119,0.660316348,0.663356602,0.621646166,-0.055756926,TRUE,0.582550883,TRUE,0.607431625,0.638807893,TRUE,0.039095283,TRUE,0.014214541,0.024621166,,,
66,0,None,None,Y,N,25_75,25_75,None,0,30325.01385,0.679848045,0.634028256,0.63407883,0.641753793,0.648602724,0.646000922,0.668114454,0.701118112,0.721697062,0.685869277,0.696675658,0.704614908,0.678190589,0.641473204,0.681824505,0.68366158,0.657617718,-0.043500394,TRUE,0.634028256,TRUE,0.650346718,0.679848045,TRUE,0.023589462,TRUE,0.007271,0.060592718,,,
67,5,None,None,Y,N,25_75,25_75,None,0,14100.01244,0.543756336,0.542682737,0.547778994,0.521864176,0.534746975,0.525052488,0.534701765,0.601747245,0.596798211,0.579361141,0.586400032,0.586032927,0.573900521,0.567618757,0.576663554,0.571163118,0.553562552,-0.048184693,TRUE,0.521864176,TRUE,0.535797639,0.547778994,TRUE,0.031698376,TRUE,0.017764913,-0.043462448,,,
73,5,None,None,N,N,25_75,25_75,None,0,25725.01261,0.545673251,0.534808338,0.533212185,0.526181102,0.532571197,0.530597329,0.542746782,0.570112526,0.582048178,0.543380439,0.545275748,0.578211367,0.551078618,0.542794824,0.569981515,0.563088536,0.538080812,-0.032031714,TRUE,0.526181102,TRUE,0.535112883,0.545673251,TRUE,0.01189971,TRUE,0.002967929,-0.058944188,,,
79,5,None,None,Y,N,25_75,25_75,None,0,11674.99349,0.575067401,0.575319111,0.570707738,0.563193083,0.565535873,0.561760932,0.563574255,0.609140486,0.622199297,0.565693021,0.578649312,0.583637565,0.576738387,0.550486386,0.578120768,0.577831835,0.558432668,-0.050707818,TRUE,0.561760932,FALSE,0.56787977,0.575319111,FALSE,-0.003328264,FALSE,-0.009447102,-0.038592332,,,
85,5,None,None,N,N,25_75,25_75,None,0,13049.99063,0.487833738,0.465451121,0.496807396,0.445923388,0.492133141,0.447099745,0.474215984,0.493952513,0.493398607,0.48267889,0.479811788,0.54023993,0.495963871,0.469655514,0.505114913,0.481827378,0.476069093,-0.01788342,TRUE,0.445923388,TRUE,0.472780645,0.496807396,TRUE,0.030145705,TRUE,0.003288448,-0.120955907,,,
86,5,None,None,Y,Y,25_75,25_75,None,0,13400.00533,0.505237907,0.489477664,0.506127238,0.475587487,0.500577956,0.487284631,0.504822165,0.53131786,0.575471163,0.516551048,0.517019838,0.565520108,0.530395895,0.480033904,0.538579762,0.53537634,0.514981002,-0.016336858,TRUE,0.475587487,TRUE,0.495587864,0.506127238,TRUE,0.039393515,TRUE,0.019393138,-0.082043998,,,
118,0,None,None,Y,N,25_75,25_75,None,0,16850.00446,0.371258706,0.353895247,0.411339939,0.344515711,0.378475845,0.335092992,0.369035155,0.471971959,0.475607246,0.446503818,0.418376088,0.465655863,0.445260644,0.468971074,0.471042722,0.445654809,0.433557123,-0.038414836,TRUE,0.335092992,TRUE,0.366230514,0.411339939,TRUE,0.098464131,TRUE,0.067326609,-0.163467877,,,
123,0,None,None,N,N,25_75,25_75,None,0,10550.00355,0.511250973,0.483862698,0.514642298,0.469479024,0.516188025,0.481471717,0.520437539,0.60334903,0.614890218,0.563906729,0.565860569,0.592731118,0.54149735,0.498512149,0.521094263,0.52085644,0.494162738,-0.109186292,TRUE,0.469479024,TRUE,0.499618896,0.520437539,TRUE,0.024683714,FALSE,-0.005456158,-0.102862262,,,
131,0,None,None,N,N,25_75,25_75,None,0,12000.00358,0.469018936,0.443477511,0.463929176,0.423106492,0.433348715,0.443893731,0.462495744,0.488498092,0.509880126,0.470927417,0.472224832,0.51290983,0.476171911,0.444840968,0.475028157,0.489714742,0.465307891,-0.023190201,TRUE,0.423106492,TRUE,0.448467186,0.469018936,TRUE,0.042201399,TRUE,0.016840705,-0.131717109,,,
132,0,None,None,N,N,25_75,25_75,None,0,26075.01159,0.704101473,0.64728567,0.624913067,0.641637415,0.649873167,0.663305342,0.674720854,0.675468922,0.731446832,0.677463293,0.663139462,0.730664998,0.671486139,0.590778798,0.677915692,0.69525364,0.649604023,-0.025864899,TRUE,0.624913067,TRUE,0.657976713,0.704101473,TRUE,0.024690956,FALSE,-0.00837269,0.052579023,,,
138,0,None,None,N,N,25_75,1_25,Low/Moderate,0,11700.00462,0.505669951,0.453365743,0.498740971,0.465933114,0.489612609,0.463767201,0.511001348,0.57717967,0.589724451,0.561525196,0.538136601,0.603717357,0.562141925,0.527933747,0.579469919,0.56512776,0.522323906,-0.054855764,TRUE,0.453365743,TRUE,0.484012991,0.511001348,TRUE,0.068958163,TRUE,0.038310915,-0.076982094,,,
141,0,None,None,Y,N,25_75,25_75,None,0,17425.00164,0.617816746,0.589048922,0.592482328,0.579040885,0.596291304,0.57989037,0.585203171,0.674846411,0.689894617,0.646978259,0.625784159,0.653577447,0.62351495,0.593591034,0.643422306,0.629413724,0.609742105,-0.065104306,TRUE,0.579040885,TRUE,0.591396247,0.617816746,TRUE,0.03070122,TRUE,0.018345858,0.012717105,,,
142,0,None,None,Y,N,25_75,25_75,None,0,4446.13328,0.568052262,0.521326721,0.564418703,0.538502276,0.554848403,0.540649325,0.560537368,0.593595445,0.628746301,0.568195254,0.578276604,0.614454001,0.594735235,0.567897767,0.603232533,0.585229576,0.569131225,-0.02446422,TRUE,0.521326721,TRUE,0.549762151,0.568052262,TRUE,0.047804504,TRUE,0.019369074,-0.027893775,,,
144,0,None,None,Y,N,25_75,25_75,None,0,6739.040316,0.644266009,0.590665966,0.633633405,0.600587577,0.628435969,0.596973836,0.634018719,0.654302657,0.682596087,0.640394777,0.633753717,0.697614372,0.671386719,0.646917045,0.688795984,0.669996411,0.644402951,-0.009899706,TRUE,0.590665966,TRUE,0.618368783,0.644266009,TRUE,0.053736985,TRUE,0.026034168,0.047377951,,,
145,0,None,None,Y,N,25_75,25_75,None,0,9578.880282,0.679581076,0.636173785,0.645418197,0.646100014,0.662144333,0.658721089,0.674373418,0.698379129,0.736677736,0.687669814,0.678674996,0.714201033,0.678842813,0.627013564,0.691519499,0.705316991,0.652704358,-0.045674771,TRUE,0.636173785,TRUE,0.657501702,0.679581076,TRUE,0.016530573,FALSE,-0.004797344,0.055679358,,,
150,5,None,None,Y,N,25_75,25_75,None,0,16374.99683,0.603627861,0.579991519,0.583932996,0.559079289,0.582570255,0.562558353,0.587624311,0.628892839,0.666185617,0.608559012,0.622691453,0.647874057,0.615876198,0.570633471,0.628175855,0.63547653,0.58969903,-0.039193809,TRUE,0.559079289,TRUE,0.579912083,0.603627861,TRUE,0.030619741,TRUE,0.009786947,-0.00732597,,,
165,0,None,None,N,N,25_75,25_75,None,0,8999.997102,0.760991931,0.714351833,0.699233294,0.755869269,0.76648891,0.753713906,0.742326856,0.765755773,0.804715157,0.77007252,0.760861874,0.791136146,0.741815329,0.665934622,0.752960205,0.772685647,0.722824454,-0.042931319,TRUE,0.699233294,TRUE,0.741853714,0.76648891,TRUE,0.02359116,FALSE,-0.01902926,0.125799454,,,
176,0,None,None,N,Y,25_75,25_75,None,0,13224.99602,0.588238001,0.530092001,0.540722072,0.529190093,0.539428025,0.559618294,0.55717653,0.621143103,0.643032789,0.610744625,0.60146597,0.651422173,0.608063668,0.562742025,0.609007835,0.598907709,0.567597032,-0.053546071,TRUE,0.529190093,TRUE,0.549209288,0.588238001,TRUE,0.038406939,TRUE,0.018387744,-0.029427968,,,
177,0,None,None,Y,N,25_75,25_75,None,0,12825.00422,0.627294064,0.582261086,0.59785378,0.574098766,0.598985136,0.595310807,0.592978835,0.668102801,0.704466581,0.654125452,0.641816437,0.681705534,0.645885706,0.602943063,0.661423206,0.638767123,0.61350745,-0.054595351,TRUE,0.574098766,TRUE,0.595540353,0.627294064,TRUE,0.039408684,TRUE,0.017967097,0.01648245,,,
193,5,None,None,Y,Y,25_75,25_75,None,0,15200.00769,0.812097967,0.783354759,0.761382282,0.799287975,0.799734771,0.80271101,0.797112942,0.789888382,0.848215342,0.789378405,0.794373155,0.808503211,0.780379236,0.726073921,0.782219648,0.795743287,0.749618828,-0.040269554,TRUE,0.761382282,FALSE,0.793668815,0.812097967,FALSE,-0.011763454,FALSE,-0.044049987,0.152593828,,,
207,0,None,None,N,N,25_75,25_75,None,0,19749.99755,0.445165753,0.415437818,0.44320333,0.386064231,0.418212533,0.408950508,0.424578726,0.49585402,0.53391099,0.489602149,0.469249666,0.540550351,0.493079841,0.477058768,0.501446307,0.503145635,0.472140074,-0.023713946,TRUE,0.386064231,TRUE,0.420230414,0.445165753,TRUE,0.086075843,TRUE,0.05190966,-0.124884926,,,
213,0,None,None,Y,Y,25_75,25_75,None,0,7125.001434,0.525266588,0.494713545,0.558389306,0.500085533,0.543975055,0.490037501,0.528115928,0.606329739,0.612519741,0.56466341,0.55399549,0.609294534,0.549112737,0.557990909,0.584082127,0.54014653,0.541837335,-0.064492404,TRUE,0.490037501,TRUE,0.520083351,0.558389306,TRUE,0.051799834,TRUE,0.021753984,-0.055187665,,,
221,5,None,None,Y,N,25_75,25_75,None,0,25775.00571,0.715972185,0.680686653,0.661171347,0.683295786,0.691787302,0.692796648,0.706059217,0.705741256,0.74483946,0.708458304,0.701741934,0.726650834,0.682672441,0.624686331,0.679537475,0.702584594,0.661213577,-0.044527679,TRUE,0.661171347,TRUE,0.690252734,0.715972185,TRUE,4.22E-05,FALSE,-0.029039157,0.064188577,,,
236,0,None,None,N,N,25_75,25_75,None,0,5019.541179,0.666857958,0.623139352,0.648256719,0.641348839,0.667096764,0.636571378,0.657888472,0.728357792,0.746705621,0.701845139,0.702555895,0.739128172,0.676894695,0.642030984,0.712226063,0.717749685,0.674704254,-0.053653538,TRUE,0.623139352,TRUE,0.648737069,0.667096764,TRUE,0.051564902,TRUE,0.025967185,0.077679254,,,
238,0,None,None,N,Y,25_75,25_75,None,0,38475.01385,0.745814234,0.698355317,0.69125846,0.707967758,0.722708613,0.707129836,0.728671432,0.727782518,0.765491992,0.721670121,0.713934988,0.744113594,0.705685884,0.662436575,0.725529611,0.732923627,0.696126908,-0.03165561,TRUE,0.69125846,TRUE,0.71455795,0.745814234,TRUE,0.004868448,FALSE,-0.018431042,0.099101908,,,
240,0,None,None,Y,N,25_75,25_75,None,0,17275.00964,0.544442415,0.502839506,0.539064586,0.494494438,0.527816534,0.506060064,0.520212173,0.638658464,0.664362431,0.610476017,0.594387472,0.645194113,0.602722704,0.565987885,0.620251894,0.595853448,0.564491987,-0.074166477,TRUE,0.494494438,TRUE,0.519275674,0.544442415,TRUE,0.069997549,TRUE,0.045216313,-0.032533013,,,
243,0,None,None,Y,N,25_75,25_75,None,0,17762.48903,0.704057455,0.658400059,0.64533484,0.636431932,0.659693718,0.65697372,0.706917942,0.650614202,0.729572892,0.682896614,0.672279656,0.740840912,0.65661341,0.594424725,0.668223381,0.700746179,0.658874214,0.008260012,FALSE,0.636431932,TRUE,0.666829952,0.706917942,TRUE,0.022442282,FALSE,-0.007955738,0.061849214,,,
246,0,None,None,Y,N,25_75,25_75,None,0,20300.00654,0.475290805,0.434170276,0.486468881,0.438997507,0.460811436,0.452698946,0.470266521,0.532624722,0.55742228,0.530787498,0.505043834,0.562464863,0.5230515,0.494500935,0.561579019,0.544582903,0.512269467,-0.020355255,TRUE,0.434170276,TRUE,0.45981491,0.486468881,TRUE,0.078099191,TRUE,0.052454557,-0.084755533,,,
250,0,None,None,Y,N,25_75,25_75,None,0,46025.00643,0.740536809,0.70017612,0.701262116,0.724669456,0.725735188,0.710222721,0.729752898,0.734561443,0.766913295,0.734597206,0.734704018,0.762121975,0.714509845,0.673984408,0.738365054,0.732634306,0.706493735,-0.028067708,TRUE,0.70017612,TRUE,0.718907901,0.740536809,TRUE,0.006317615,FALSE,-0.012414166,0.109468735,,,
252,0,None,None,Y,N,25_75,25_75,None,0,24349.99044,0.561456859,0.548717469,0.568232447,0.5143736,0.547238976,0.529617339,0.535294026,0.610080719,0.627280235,0.578175426,0.570716351,0.610880792,0.572722584,0.552961677,0.579693913,0.574248582,0.545429796,-0.064650923,TRUE,0.5143736,TRUE,0.543561531,0.568232447,TRUE,0.031056196,TRUE,0.001868265,-0.051595204,,,
261,0,None,None,N,N,25_75,25_75,None,0,16825.00183,0.705910325,0.66419816,0.666618228,0.674661517,0.688462913,0.69203198,0.692138791,0.7383371,0.773544788,0.734287798,0.719160438,0.750028968,0.71668905,0.661760867,0.727951586,0.713073254,0.683551073,-0.054786027,TRUE,0.66419816,TRUE,0.683431702,0.705910325,TRUE,0.019352913,TRUE,0.000119371,0.086526073,,,
262,0,None,None,Y,N,25_75,25_75,None,0,12950.00912,0.542009652,0.515828371,0.522583604,0.488017797,0.511167884,0.510091186,0.537981391,0.573052883,0.61486119,0.580575943,0.549023271,0.608355641,0.570337892,0.524546742,0.599355459,0.569249451,0.54494971,-0.028103173,TRUE,0.488017797,TRUE,0.518239984,0.542009652,TRUE,0.056931913,TRUE,0.026709726,-0.05207529,,,
265,5,None,None,N,N,25_75,25_75,None,0,15375.00623,0.688990891,0.668170214,0.671600699,0.676306248,0.678756535,0.68737191,0.687304497,0.732361674,0.762927771,0.709603846,0.709641159,0.724711955,0.71270752,0.671720028,0.727639496,0.720378935,0.687662065,-0.044699609,TRUE,0.668170214,TRUE,0.679785856,0.688990891,TRUE,0.019491851,TRUE,0.007876209,0.090637065,,,
